id,message,label,platform,timestamp
1763,That's hilarious 😂 See you soon.,0,SMS,2024-10-13T12:12:00
1883,"No worries, take your time. See you soon. Also, did you get the documents?",0,Facebook,2024-11-27T19:35:00
1132,I'll check and update you tomorrow.,0,Facebook,2024-10-25T13:13:00
1808,"Hey, are we still on for Monday? Sent from mobile.",0,SMS,2024-10-30T01:05:00
1064,"Sure, send me the file when you can. Thanks!",0,Facebook,2024-10-28T08:44:00
1649,"Got it, I'll be there. Edited message.",0,SMS,2024-11-14T09:30:00
1954,"Hey, are we still on for tomorrow? Edited message.",0,SMS,2024-11-28T04:06:00
869,That's hilarious 😂 Sent from mobile. Let's reschedule if needed.,0,Telegram,2024-10-02T10:13:00
4590,Why did you block me? Answer me now!Now.,1,SMS,2024-11-20T14:09:00
3287,Who are you with? Send me a picture.!!1,1,Facebook,2024-10-28T12:21:00
2407,"Hey, are we still on for later? - btw, call me. Also, did you get the documents?",0,SMS,2024-11-01T00:22:00
4611,Why are you with them? Send location immediately.Now. Where are you? Call me at 9775356177,1,SMS,2024-11-30T04:10:00
3706,Don't ignore me. Reply!Now. I saw you online.,1,Twitter,2024-11-02T22:39:00
3,"No worries, take your time.",0,Twitter,2024-11-11T22:34:00
1750,I'll check and update you tomorrow.,0,SMS,2024-10-07T00:14:00
1564,"No worries, take your time.",0,SMS,2024-10-13T23:00:00
4726,Where are you? Reply now!!??,1,Telegram,2024-10-06T00:16:00
2548,"Sure, send me the file when you can. - btw, call me.",0,Discord,2024-11-02T17:30:00
1719,"Happy to help, call me if needed.",0,Instagram,2024-11-10T00:40:00
1272,"No worries, take your time. Edited message. Also, did you get the documents?",0,Telegram,2024-11-21T14:53:00
3555,If you don't reply I'll come to your house. Reply me now! Call me at 9014180194,1,Instagram,2024-10-20T15:52:00
4908,Why are you with them? Send location immediately.,1,WhatsApp,2024-11-14T16:49:00
859,"I'll check and update you tomorrow. - btw, call me.",0,Instagram,2024-10-28T09:50:00
3903,"You were active 2 minutes ago, why didn't you respond?",1,Instagram,2024-10-31T21:52:00
4368,Why didn't you reply? I saw you online.!!!,1,SMS,2024-10-13T00:02:00
2135,"Sounds good, talk later. Edited message.",0,Facebook,2024-11-23T11:01:00
4612,Where are you? Reply now!!??,1,WhatsApp,2024-11-27T02:39:00
261,"No worries, take your time. :)",0,Facebook,2024-10-28T00:39:00
1851,I'll check and update you tomorrow. Sent from mobile.,0,SMS,2024-11-14T01:22:00
2067,"Congrats on your achievement! - btw, call me.",0,SMS,2024-10-22T17:24:00
4831,If you don't reply I'll come to your house.!!1,1,Telegram,2024-10-18T17:37:00
3370,Why did you block me? Answer me now!??,1,Discord,2024-11-04T03:24:00
132,"Happy to help, call me if needed. - btw, call me.",0,WhatsApp,2024-11-08T01:56:00
1593,"Hey, are we still on for tomorrow?",0,Facebook,2024-10-14T09:30:00
1457,"Hey, are we still on for tomorrow? Sent from mobile.",0,Instagram,2024-10-04T20:09:00
2810,"Got it, I'll be there. Thanks! Let's reschedule if needed.",0,Facebook,2024-11-02T01:52:00
419,"I'll check and update you tomorrow. - btw, call me.",0,WhatsApp,2024-10-09T09:00:00
3360,Why didn't you reply? I saw you online.!!1,1,Twitter,2024-11-22T12:34:00
765,"Happy to help, call me if needed. Thanks! Happy to help whenever.",0,Twitter,2024-11-22T10:04:00
460,Congrats on your achievement! See you soon.,0,Instagram,2024-11-20T06:52:00
725,"No worries, take your time. Thanks!",0,Instagram,2024-10-11T11:38:00
4176,Why are you with them? Send location immediately.Reply ASAP.,1,Discord,2024-10-14T07:20:00
2437,"Got it, I'll be there. Thanks!",0,Telegram,2024-11-18T17:55:00
1662,That's hilarious 😂 Thanks! Let's reschedule if needed.,0,Discord,2024-10-19T12:32:00
2165,"Got it, I'll be there. - btw, call me.",0,WhatsApp,2024-10-11T06:07:00
1029,"Hey, are we still on for this evening? Sent from mobile.",0,Telegram,2024-11-09T05:53:00
1468,That's hilarious 😂 See you soon.,0,SMS,2024-10-05T13:56:00
952,"No worries, take your time. Sent from mobile.",0,SMS,2024-10-09T02:52:00
4576,Why didn't you reply? I saw you online.Reply ASAP.,1,WhatsApp,2024-11-27T18:19:00
3173,Where are you? Reply now!!I mean it.,1,WhatsApp,2024-11-25T05:37:00
4326,Why didn't you reply? I saw you online.!!!,1,Instagram,2024-10-31T21:10:00
911,I'll check and update you tomorrow. Sent from mobile. Let's reschedule if needed.,0,Instagram,2024-10-14T18:42:00
4512,"I saw you last night with him, tell me who he is.??",1,Instagram,2024-10-24T18:29:00
1087,"Hey, are we still on for Monday? See you soon.",0,Telegram,2024-11-29T10:09:00
678,"Hey, are we still on for soon? - btw, call me.",0,Facebook,2024-11-01T18:35:00
2621,"No worries, take your time. :)",0,SMS,2024-11-10T15:49:00
2492,"That's hilarious 😂 - btw, call me.",0,Facebook,2024-10-13T10:33:00
3286,"I know you're there, why aren't you answering??? Call me at 9245222112",1,SMS,2024-11-20T11:03:00
4236,Why didn't you reply? I saw you online.Reply ASAP. Call me at 9187763577,1,SMS,2024-10-18T12:29:00
1149,"Hey, are we still on for Monday?",0,Facebook,2024-11-24T12:28:00
1598,Thanks! See you later. Edited message.,0,WhatsApp,2024-10-03T18:58:00
4435,Who are you with? Send me a picture.!!,1,SMS,2024-10-30T23:53:00
3395,Where are you? Reply now!!I mean it. I saw you online.,1,Telegram,2024-11-01T05:27:00
4212,Why are you with them? Send location immediately.!!,1,Facebook,2024-10-31T17:37:00
2642,"Hey, are we still on for Monday? :)",0,Instagram,2024-10-11T23:52:00
4772,Where are you? Reply now!!!!,1,WhatsApp,2024-11-22T10:27:00
3525,Why didn't you reply? I saw you online.,1,WhatsApp,2024-10-17T13:26:00
2096,Thanks! See you soon. :),0,Twitter,2024-10-22T04:58:00
185,That's hilarious 😂 Edited message.,0,Telegram,2024-10-18T06:07:00
982,"No worries, take your time. - btw, call me.",0,WhatsApp,2024-10-16T15:40:00
4505,"You were active 2 minutes ago, why didn't you respond?!!!",1,SMS,2024-11-19T05:21:00
237,Congrats on your achievement! Sent from mobile.,0,Facebook,2024-10-05T10:06:00
1325,"No worries, take your time.",0,Facebook,2024-10-30T17:26:00
3060,Why didn't you reply? I saw you online.!!,1,SMS,2024-11-17T12:45:00
647,"Hey, are we still on for tomorrow? See you soon.",0,SMS,2024-11-05T00:52:00
4239,"You were active 2 minutes ago, why didn't you respond?Reply ASAP.",1,Facebook,2024-11-12T20:43:00
167,"Happy to help, call me if needed. - btw, call me.",0,Discord,2024-11-17T01:58:00
2062,Congrats on your achievement! :),0,Telegram,2024-10-18T23:44:00
878,"Sure, send me the file when you can. :) Happy to help whenever.",0,Facebook,2024-10-23T20:19:00
2536,"Got it, I'll be there. - btw, call me.",0,WhatsApp,2024-10-25T04:00:00
1307,"Happy to help, call me if needed. :)",0,Telegram,2024-10-01T03:35:00
2082,"Hey, are we still on for next week? :)",0,SMS,2024-11-02T02:38:00
1652,"Got it, I'll be there. See you soon.",0,Twitter,2024-11-30T14:35:00
3357,Where are you? Reply now!!!!! Where are you?,1,Telegram,2024-11-08T14:26:00
2484,"Got it, I'll be there. - btw, call me.",0,Telegram,2024-11-19T02:27:00
178,"I'll check and update you tomorrow. - btw, call me.",0,SMS,2024-10-21T19:14:00
1454,"Sure, send me the file when you can. Sent from mobile.",0,WhatsApp,2024-10-15T23:21:00
1082,That's hilarious 😂 See you soon.,0,SMS,2024-11-29T05:45:00
3340,Where are you? Reply now!!,1,SMS,2024-10-14T03:18:00
1006,"Sure, send me the file when you can. Sent from mobile.",0,SMS,2024-11-21T05:57:00
1121,"Hey, are we still on for soon? Sent from mobile. Also, did you get the documents?",0,Discord,2024-11-14T04:44:00
4203,Don't ignore me. Reply!Now.,1,SMS,2024-11-27T21:42:00
4663,"You were active 2 minutes ago, why didn't you respond???",1,SMS,2024-10-26T18:01:00
2059,"Happy to help, call me if needed. See you soon. Happy to help whenever.",0,Facebook,2024-11-16T20:47:00
3969,Why are you with them? Send location immediately.Now. Where are you?,1,WhatsApp,2024-11-01T17:04:00
3087,If you don't reply I'll come to your house.Reply ASAP.,1,Telegram,2024-10-30T09:45:00
3778,Why didn't you reply? I saw you online.Reply ASAP. I saw you online.,1,Twitter,2024-10-11T17:37:00
2166,"I'll check and update you tomorrow. - btw, call me.",0,Facebook,2024-10-27T06:13:00
2431,I'll check and update you tomorrow. Edited message. Happy to help whenever.,0,Discord,2024-11-24T13:35:00
371,"No worries, take your time. :)",0,Twitter,2024-11-06T10:36:00
3942,Who are you with? Send me a picture.!!,1,SMS,2024-11-05T02:41:00
1841,"No worries, take your time. :)",0,SMS,2024-11-22T15:32:00
3032,Why are you with them? Send location immediately.I mean it.,1,Facebook,2024-11-09T02:24:00
1241,"Sounds good, talk later. See you soon.",0,WhatsApp,2024-11-05T02:58:00
4385,"I know you're there, why aren't you answering???",1,SMS,2024-11-25T01:42:00
4280,Don't ignore me. Reply!,1,Twitter,2024-11-20T06:17:00
2222,Congrats on your achievement! Sent from mobile.,0,Twitter,2024-10-03T11:41:00
1813,"Got it, I'll be there. Edited message.",0,WhatsApp,2024-11-21T15:39:00
784,That's hilarious 😂 Thanks!,0,SMS,2024-11-29T08:22:00
2266,"Got it, I'll be there. Edited message.",0,Discord,2024-10-12T16:09:00
360,"Hey, are we still on for soon? :)",0,WhatsApp,2024-10-28T11:44:00
3762,"You were active 2 minutes ago, why didn't you respond?!!1 Where are you?",1,Discord,2024-10-15T00:36:00
4440,Why are you with them? Send location immediately.I mean it.,1,WhatsApp,2024-11-27T01:39:00
1789,"Happy to help, call me if needed. Thanks!",0,Telegram,2024-11-07T13:17:00
1594,"Happy to help, call me if needed.",0,Facebook,2024-11-30T15:23:00
1359,"Hey, are we still on for Monday? Thanks!",0,Twitter,2024-10-05T04:03:00
2701,"Sounds good, talk later. Edited message. Also, did you get the documents?",0,SMS,2024-10-29T02:27:00
123,"No worries, take your time. - btw, call me.",0,SMS,2024-10-15T16:24:00
2346,"That's hilarious 😂 Also, did you get the documents?",0,Discord,2024-11-18T03:15:00
3865,"You were active 2 minutes ago, why didn't you respond?Reply ASAP.",1,SMS,2024-11-08T17:55:00
4987,Why did you block me? Answer me now!!! I saw you online. Call me at 9125593408,1,Facebook,2024-11-22T06:13:00
536,"Got it, I'll be there. :)",0,Facebook,2024-11-04T23:03:00
4915,Who are you with? Send me a picture.??,1,WhatsApp,2024-10-06T00:43:00
2915,Thanks! See you next week. Sent from mobile.,0,Facebook,2024-10-08T14:04:00
4388,"You were active 2 minutes ago, why didn't you respond??? Reply me now!",1,SMS,2024-11-25T11:09:00
3654,Don't ignore me. Reply!!!1,1,Telegram,2024-10-23T03:22:00
3222,If you don't reply I'll come to your house.Reply ASAP.,1,WhatsApp,2024-11-28T01:35:00
3158,Why did you block me? Answer me now!I mean it.,1,Twitter,2024-11-14T03:24:00
3049,"I saw you last night with him, tell me who he is.??",1,Twitter,2024-11-10T06:02:00
234,I'll check and update you tomorrow. Sent from mobile.,0,Facebook,2024-11-15T02:32:00
3614,Where are you? Reply now!! Call me at 9076721925,1,Telegram,2024-10-30T00:58:00
2250,Thanks! See you soon. Thanks!,0,Twitter,2024-10-02T22:38:00
3147,"I know you're there, why aren't you answering??? Where are you?",1,Telegram,2024-10-29T07:50:00
1805,"No worries, take your time. Sent from mobile.",0,Discord,2024-10-09T19:58:00
2211,I'll check and update you tomorrow. Sent from mobile.,0,Twitter,2024-11-09T14:09:00
958,"Sure, send me the file when you can. Sent from mobile. Happy to help whenever.",0,Twitter,2024-10-05T09:34:00
4876,Why are you with them? Send location immediately.I mean it.,1,Twitter,2024-10-20T06:14:00
3934,Who are you with? Send me a picture.!!1,1,SMS,2024-10-26T17:49:00
2821,Thanks! See you Monday. See you soon.,0,Telegram,2024-11-25T15:15:00
875,"Happy to help, call me if needed. See you soon.",0,Telegram,2024-11-02T22:06:00
4729,Who are you with? Send me a picture.!!!,1,SMS,2024-11-12T06:18:00
2023,"Got it, I'll be there. - btw, call me.",0,WhatsApp,2024-10-29T19:29:00
3745,"I saw you last night with him, tell me who he is.!!1",1,Instagram,2024-10-28T01:24:00
1045,Thanks! See you soon.,0,Instagram,2024-10-11T00:31:00
1230,Congrats on your achievement! :),0,Discord,2024-11-11T09:20:00
3422,"You were active 2 minutes ago, why didn't you respond?!!",1,SMS,2024-10-13T20:38:00
2354,I'll check and update you tomorrow. Edited message.,0,Discord,2024-11-25T01:28:00
3938,"I saw you last night with him, tell me who he is.Now. Reply me now!",1,Facebook,2024-10-19T12:54:00
4182,Why did you block me? Answer me now!!!!,1,Instagram,2024-11-16T15:42:00
1715,Thanks! See you tomorrow.,0,Twitter,2024-11-19T18:09:00
1114,"Happy to help, call me if needed. Edited message.",0,Facebook,2024-10-07T17:37:00
2932,Congrats on your achievement! Edited message.,0,Facebook,2024-11-16T12:53:00
1012,Congrats on your achievement!,0,Twitter,2024-10-17T03:02:00
3337,"I saw you last night with him, tell me who he is.!!!",1,Facebook,2024-11-19T23:07:00
2011,"Sounds good, talk later. Sent from mobile.",0,Facebook,2024-10-04T12:45:00
3078,Why didn't you reply? I saw you online.,1,Instagram,2024-10-28T13:35:00
1434,"Hey, are we still on for soon? Thanks!",0,Facebook,2024-10-12T06:45:00
1170,I'll check and update you tomorrow. Edited message.,0,Twitter,2024-11-30T14:17:00
4123,Who are you with? Send me a picture.Reply ASAP. I saw you online.,1,Twitter,2024-10-04T14:01:00
441,"Sure, send me the file when you can.",0,Instagram,2024-10-29T18:27:00
2291,"Sounds good, talk later. Edited message. Also, did you get the documents?",0,Discord,2024-11-01T02:11:00
4355,"You were active 2 minutes ago, why didn't you respond?Now.",1,SMS,2024-10-23T07:14:00
2616,"No worries, take your time. - btw, call me.",0,Twitter,2024-11-09T08:50:00
1499,I'll check and update you tomorrow. See you soon.,0,Telegram,2024-11-12T17:15:00
2711,"Hey, are we still on for next week? See you soon.",0,WhatsApp,2024-11-08T01:00:00
4093,Where are you? Reply now!!!!!,1,Twitter,2024-10-19T07:28:00
4979,"I know you're there, why aren't you answering?!!!",1,Facebook,2024-11-17T21:27:00
3159,If you don't reply I'll come to your house.,1,Discord,2024-10-22T07:30:00
4425,Where are you? Reply now!!?? Where are you?,1,WhatsApp,2024-11-02T21:12:00
4159,Why are you with them? Send location immediately.!!1,1,Twitter,2024-10-30T07:35:00
1199,"Got it, I'll be there. Edited message.",0,Facebook,2024-10-29T15:55:00
1700,"Got it, I'll be there. See you soon.",0,SMS,2024-11-08T05:34:00
4837,Don't ignore me. Reply!I mean it.,1,Instagram,2024-10-02T22:19:00
397,Thanks! See you next week. :),0,SMS,2024-11-03T08:52:00
4802,"I saw you last night with him, tell me who he is.!! Reply me now!",1,Facebook,2024-11-16T05:13:00
4604,If you don't reply I'll come to your house.Now.,1,Facebook,2024-10-06T04:32:00
2456,"Happy to help, call me if needed. Happy to help whenever.",0,Discord,2024-11-15T20:59:00
4166,"I saw you last night with him, tell me who he is.Reply ASAP.",1,Discord,2024-10-26T12:49:00
4564,Don't ignore me. Reply!Now.,1,Telegram,2024-10-30T00:29:00
2525,"Got it, I'll be there. - btw, call me.",0,WhatsApp,2024-10-17T02:33:00
3343,Don't ignore me. Reply!!! Call me at 9235514710,1,Telegram,2024-10-28T13:01:00
3224,If you don't reply I'll come to your house.!!1,1,WhatsApp,2024-10-07T00:31:00
239,Congrats on your achievement! Thanks! Happy to help whenever.,0,Instagram,2024-11-28T11:19:00
3257,Don't ignore me. Reply!,1,Facebook,2024-11-06T13:39:00
4057,Why did you block me? Answer me now!??,1,Discord,2024-11-18T04:50:00
1984,Congrats on your achievement! See you soon.,0,WhatsApp,2024-11-20T07:13:00
375,"Sure, send me the file when you can. Thanks!",0,Telegram,2024-10-10T09:24:00
1145,"Thanks! See you Monday. Edited message. Also, did you get the documents?",0,Telegram,2024-11-08T21:20:00
4140,Why did you block me? Answer me now!??,1,Facebook,2024-11-02T20:13:00
2581,Congrats on your achievement! :),0,Twitter,2024-11-02T03:31:00
1488,That's hilarious 😂 See you soon.,0,Twitter,2024-11-26T10:20:00
2516,"No worries, take your time. See you soon.",0,SMS,2024-10-14T11:09:00
1464,"Happy to help, call me if needed. - btw, call me.",0,Twitter,2024-10-12T08:24:00
2106,"Got it, I'll be there. Edited message.",0,Discord,2024-11-02T10:33:00
4369,"You were active 2 minutes ago, why didn't you respond?Reply ASAP.",1,Telegram,2024-10-14T08:18:00
2722,I'll check and update you tomorrow. :),0,Telegram,2024-11-15T06:33:00
810,"Hey, are we still on for later?",0,WhatsApp,2024-10-12T03:18:00
4172,Why didn't you reply? I saw you online.Reply ASAP.,1,Instagram,2024-10-27T01:48:00
2573,Congrats on your achievement! Thanks!,0,Facebook,2024-11-07T12:54:00
2339,That's hilarious 😂,0,Twitter,2024-10-20T08:28:00
4770,"You were active 2 minutes ago, why didn't you respond?!!1",1,Discord,2024-11-24T20:03:00
2285,"Sounds good, talk later. Sent from mobile.",0,Facebook,2024-10-12T12:52:00
3149,If you don't reply I'll come to your house.I mean it.,1,Instagram,2024-10-06T05:37:00
3169,Where are you? Reply now!!Now. Call me at 9272156675,1,Telegram,2024-10-13T00:43:00
1833,"Sounds good, talk later. :)",0,Telegram,2024-11-18T13:59:00
3095,Where are you? Reply now!!Now. I saw you online.,1,Telegram,2024-10-18T01:29:00
3785,If you don't reply I'll come to your house.!!1 I saw you online. Call me at 9224418605,1,SMS,2024-10-25T12:49:00
4613,Why did you block me? Answer me now!Now.,1,SMS,2024-11-19T18:42:00
1268,"Sounds good, talk later. - btw, call me. Also, did you get the documents?",0,Facebook,2024-11-26T08:22:00
1694,"Sure, send me the file when you can. - btw, call me.",0,Telegram,2024-11-30T04:40:00
632,"That's hilarious 😂 Edited message. Also, did you get the documents?",0,WhatsApp,2024-11-24T04:42:00
3056,Why didn't you reply? I saw you online.Reply ASAP. I saw you online.,1,SMS,2024-10-30T16:32:00
3518,Who are you with? Send me a picture.??,1,Discord,2024-10-19T00:09:00
3999,Why didn't you reply? I saw you online.Now.,1,SMS,2024-10-10T09:36:00
852,"Sounds good, talk later. Sent from mobile.",0,SMS,2024-10-26T18:58:00
1812,"Got it, I'll be there. Edited message.",0,Instagram,2024-10-15T21:40:00
4754,Don't ignore me. Reply!!!!,1,Twitter,2024-11-29T10:23:00
94,"Happy to help, call me if needed. Thanks!",0,Facebook,2024-10-22T12:17:00
2979,"Happy to help, call me if needed. Sent from mobile.",0,SMS,2024-11-30T02:15:00
3974,Why didn't you reply? I saw you online. Where are you?,1,SMS,2024-10-28T10:41:00
4227,"I know you're there, why aren't you answering?!!!",1,Facebook,2024-11-16T02:17:00
4193,Don't ignore me. Reply!I mean it.,1,Discord,2024-10-27T12:10:00
1765,Thanks! See you later. See you soon.,0,Twitter,2024-10-08T07:01:00
2128,That's hilarious 😂 See you soon. Let's reschedule if needed.,0,SMS,2024-10-14T18:43:00
4751,If you don't reply I'll come to your house.!! Where are you?,1,SMS,2024-11-15T13:53:00
1239,I'll check and update you tomorrow. Edited message.,0,WhatsApp,2024-10-19T14:27:00
4763,Where are you? Reply now!!I mean it.,1,WhatsApp,2024-10-28T00:23:00
2471,"Sounds good, talk later. Also, did you get the documents?",0,SMS,2024-10-12T21:12:00
137,"That's hilarious 😂 Edited message. Also, did you get the documents?",0,Facebook,2024-10-27T22:31:00
508,Congrats on your achievement! See you soon.,0,Telegram,2024-11-19T06:46:00
4629,Why did you block me? Answer me now!!!,1,WhatsApp,2024-10-24T01:46:00
394,"Hey, are we still on for next week? Edited message.",0,SMS,2024-11-28T15:42:00
3265,Where are you? Reply now!!Now.,1,Instagram,2024-11-18T19:15:00
21,"No worries, take your time. - btw, call me.",0,Discord,2024-11-10T09:53:00
1604,Congrats on your achievement! Edited message.,0,Facebook,2024-10-03T18:03:00
4910,Where are you? Reply now!!,1,Facebook,2024-10-15T07:27:00
1746,I'll check and update you tomorrow. :),0,Telegram,2024-10-03T17:58:00
268,"Got it, I'll be there. Edited message.",0,Telegram,2024-10-03T09:12:00
4013,If you don't reply I'll come to your house.?? Where are you?,1,WhatsApp,2024-10-07T12:06:00
2452,"Hey, are we still on for soon? See you soon.",0,Telegram,2024-10-21T11:01:00
876,That's hilarious 😂 Sent from mobile.,0,WhatsApp,2024-10-12T06:32:00
2312,"Happy to help, call me if needed.",0,Twitter,2024-11-26T17:54:00
1098,"Sounds good, talk later. See you soon.",0,Telegram,2024-11-21T14:18:00
1852,"Thanks! See you Monday. - btw, call me.",0,WhatsApp,2024-11-26T17:30:00
2069,I'll check and update you tomorrow. See you soon.,0,Twitter,2024-10-11T21:24:00
3761,"I saw you last night with him, tell me who he is.!!! I saw you online.",1,Instagram,2024-10-19T00:21:00
4247,"I saw you last night with him, tell me who he is.Now.",1,Facebook,2024-10-08T22:03:00
838,"Hey, are we still on for this evening? - btw, call me.",0,Telegram,2024-11-22T11:50:00
2989,"Thanks! See you later. - btw, call me.",0,Twitter,2024-11-22T18:17:00
3880,Why did you block me? Answer me now!,1,Instagram,2024-10-02T19:49:00
4589,Why are you with them? Send location immediately.I mean it.,1,Facebook,2024-10-19T21:47:00
762,"Sounds good, talk later. Sent from mobile.",0,Telegram,2024-11-27T18:55:00
3387,Why did you block me? Answer me now!!!1 Call me at 9152217266,1,Discord,2024-11-19T04:07:00
2886,"Sounds good, talk later. Thanks!",0,Instagram,2024-11-15T17:29:00
2949,"Hey, are we still on for later?",0,Twitter,2024-11-20T13:35:00
840,"Sounds good, talk later. Also, did you get the documents?",0,SMS,2024-10-25T06:12:00
1890,"No worries, take your time. :)",0,SMS,2024-10-24T21:26:00
3256,"I know you're there, why aren't you answering?Reply ASAP. Reply me now!",1,Facebook,2024-11-14T07:30:00
2691,Congrats on your achievement! Thanks!,0,Instagram,2024-11-23T19:34:00
1600,That's hilarious 😂 Edited message.,0,Discord,2024-10-13T17:46:00
4853,"I know you're there, why aren't you answering?I mean it.",1,WhatsApp,2024-11-14T12:01:00
2875,"Got it, I'll be there. Thanks!",0,SMS,2024-11-11T07:04:00
1375,"Sounds good, talk later. - btw, call me.",0,Telegram,2024-11-17T10:51:00
1815,"Sounds good, talk later. See you soon. Happy to help whenever.",0,Telegram,2024-10-26T01:59:00
3081,"I saw you last night with him, tell me who he is.!!",1,Twitter,2024-11-11T15:50:00
3115,"I know you're there, why aren't you answering?Now.",1,Facebook,2024-10-22T01:28:00
1672,Thanks! See you Monday. Thanks!,0,Facebook,2024-10-11T02:17:00
3832,"I know you're there, why aren't you answering? I saw you online.",1,Facebook,2024-10-16T05:52:00
1200,"Got it, I'll be there. :)",0,Discord,2024-10-21T09:12:00
129,Congrats on your achievement! Sent from mobile.,0,Telegram,2024-10-08T17:14:00
746,"No worries, take your time. Thanks!",0,SMS,2024-10-23T22:25:00
1226,Thanks! See you this evening.,0,Twitter,2024-10-08T12:23:00
439,"Got it, I'll be there. :)",0,SMS,2024-10-11T10:35:00
257,I'll check and update you tomorrow.,0,WhatsApp,2024-10-17T06:53:00
1780,"Sounds good, talk later. Also, did you get the documents?",0,SMS,2024-11-13T09:53:00
4019,Where are you? Reply now!!!!!,1,Telegram,2024-10-01T09:37:00
477,I'll check and update you tomorrow.,0,Discord,2024-10-08T13:44:00
3850,Who are you with? Send me a picture.,1,Telegram,2024-10-13T16:42:00
611,That's hilarious 😂 :),0,WhatsApp,2024-10-01T14:17:00
4630,Where are you? Reply now!!Now.,1,Telegram,2024-11-12T04:01:00
3015,"I saw you last night with him, tell me who he is.??",1,Twitter,2024-11-09T17:28:00
3568,If you don't reply I'll come to your house. I saw you online.,1,Discord,2024-10-19T06:51:00
2968,"Happy to help, call me if needed. - btw, call me.",0,Discord,2024-11-07T09:41:00
3398,Why did you block me? Answer me now!!!,1,Facebook,2024-11-01T11:39:00
2343,"Happy to help, call me if needed. See you soon.",0,Discord,2024-11-02T13:26:00
2625,That's hilarious 😂 Thanks!,0,Discord,2024-10-01T10:55:00
2850,"That's hilarious 😂 - btw, call me.",0,Twitter,2024-11-29T15:11:00
1648,That's hilarious 😂,0,WhatsApp,2024-11-06T13:09:00
60,"Got it, I'll be there.",0,Facebook,2024-11-20T13:51:00
2368,"Got it, I'll be there. See you soon.",0,Twitter,2024-10-10T12:23:00
2760,I'll check and update you tomorrow. Thanks!,0,Instagram,2024-10-07T05:49:00
2107,That's hilarious 😂 Sent from mobile.,0,Twitter,2024-10-11T16:30:00
1867,"Sure, send me the file when you can. - btw, call me.",0,WhatsApp,2024-10-14T04:53:00
4478,Why are you with them? Send location immediately.,1,Facebook,2024-11-21T17:14:00
1687,Thanks! See you later.,0,WhatsApp,2024-10-20T22:28:00
2417,"Sounds good, talk later. Sent from mobile.",0,Telegram,2024-11-30T23:24:00
3619,If you don't reply I'll come to your house.?? Call me at 9427025549,1,Discord,2024-11-29T10:16:00
1983,"Sure, send me the file when you can. - btw, call me.",0,SMS,2024-11-08T08:51:00
3281,Who are you with? Send me a picture.,1,Telegram,2024-10-19T05:16:00
2888,Thanks! See you soon. See you soon.,0,Instagram,2024-11-27T11:30:00
2665,Congrats on your achievement! :),0,Facebook,2024-11-21T07:48:00
846,"Congrats on your achievement! - btw, call me.",0,Telegram,2024-11-19T17:59:00
1251,"Sure, send me the file when you can.",0,WhatsApp,2024-10-13T03:52:00
1384,"No worries, take your time. Edited message.",0,SMS,2024-10-28T20:15:00
4664,"I know you're there, why aren't you answering?Reply ASAP.",1,Twitter,2024-11-07T05:50:00
3848,Why didn't you reply? I saw you online.Now.,1,SMS,2024-10-11T13:29:00
4296,Where are you? Reply now!!Now.,1,Instagram,2024-11-07T11:25:00
2543,"Sure, send me the file when you can. Sent from mobile.",0,Discord,2024-11-07T23:08:00
1518,"Sure, send me the file when you can. See you soon.",0,Discord,2024-10-26T12:04:00
2744,"Hey, are we still on for tomorrow? :)",0,WhatsApp,2024-11-21T00:37:00
1894,"Sounds good, talk later. - btw, call me.",0,Twitter,2024-11-02T18:45:00
8,"Congrats on your achievement! - btw, call me.",0,WhatsApp,2024-10-03T21:14:00
730,Congrats on your achievement!,0,Twitter,2024-11-12T09:05:00
4686,Why are you with them? Send location immediately.!!,1,Facebook,2024-11-21T12:42:00
1166,Congrats on your achievement! Thanks! Happy to help whenever.,0,Telegram,2024-10-28T06:22:00
2021,Thanks! See you soon. Thanks!,0,WhatsApp,2024-10-11T13:30:00
3511,Where are you? Reply now!!!!,1,WhatsApp,2024-11-12T19:35:00
2440,"Sounds good, talk later. See you soon. Let's reschedule if needed.",0,WhatsApp,2024-11-02T17:02:00
767,"Got it, I'll be there. Edited message.",0,Instagram,2024-11-01T23:12:00
3859,Why did you block me? Answer me now!?? Call me at 9078634632,1,Instagram,2024-11-13T14:27:00
3421,Where are you? Reply now!! Where are you?,1,SMS,2024-10-30T23:34:00
4049,Why did you block me? Answer me now!!!1 Where are you?,1,Instagram,2024-10-12T17:09:00
2439,That's hilarious 😂 Edited message.,0,Instagram,2024-11-24T18:08:00
1829,Congrats on your achievement! :),0,SMS,2024-11-19T21:33:00
3750,"I saw you last night with him, tell me who he is.!!",1,SMS,2024-11-07T13:11:00
3304,If you don't reply I'll come to your house.!!!,1,Twitter,2024-11-17T04:15:00
302,Thanks! See you soon.,0,Telegram,2024-10-31T14:13:00
3317,Why didn't you reply? I saw you online.!!1 Reply me now!,1,Telegram,2024-11-19T16:43:00
3559,"I know you're there, why aren't you answering?!!",1,Twitter,2024-10-30T16:21:00
3571,Why did you block me? Answer me now!I mean it.,1,WhatsApp,2024-10-25T14:43:00
3246,Who are you with? Send me a picture.Now.,1,WhatsApp,2024-11-21T19:49:00
96,"Sounds good, talk later.",0,Twitter,2024-10-03T00:15:00
2717,"Sure, send me the file when you can. Sent from mobile.",0,Telegram,2024-11-09T11:50:00
